label,content
neg,"大家注意送的保价一定要及时申请。我不怎么用京东，所以这次被坑了，保价期间内降价你不及时申请就无效。
    这个京东保价功能需要自己申请，就是让一部分没有及时看到保价的人失去保价恶心人的。好比邮局给人送信，你有多少人送多少人不就行了？他偏不，他规定说自己到你家门口邮箱处时，你必须在门口叫喊&ldquo;我要收信！&rdquo;否则他就默认你放弃了收信的机会。
    大家有类似问题多向12315等反馈，争取以后把这隔应人的功能改成全自动的，保价时间内自动反差价。科技在发展，就是为了减少不必要的麻烦，怎么一个声称服务我们的app还故意搞一些使绊子的功能？能用汽车走的路，偏要我们科技倒退，骑自行车？
    不好之处一个是屏幕太暗，在火车上乘务人员要扫大家的健康码时，我的码最大亮在太阳底下人家扫了好久都扫不出来，我记得新机刚到用时就这亮度。
打游戏有断流情况，没有网传小米那样那么频繁，但也不是我以前用荣耀那样基本没有。
最近又发现一个问题，腾讯会议里戴着蓝牙耳机听会时不时外放一句，这个问题很恶心，但现在去不了线下门店，也没时间寄手机检测，只能先缓缓，还好目前没有看视频也时不时外放的，不然真可以把这手机直接砸了。"
neg,"广告超级多，这属于花钱买广告看，服了！此后都不买这牌子了，电子书底部还有广告，那么多品牌手机，第一次见，牛！。屏幕跟OLED一样伤眼，显示却不是一个档次的
外形外观：塑料，劣质塑料，手感还比不上一次性塑料碗
屏幕音效：差，颜色不真，伤眼
拍照效果：差，不专业，还失真
运行速度：还行，有bug，打开微博经常黑屏
待机时间：十个小时左右，玩游戏两个小时一冲
其他特色：谁买谁后悔"
neg,"1、最差lcd，屏幕像附了一层灰，模糊，略微发红。和7年前的iphone6相比白色发灰。
2、别人的前置摄像头到neo5 se这变成了主摄(三星JN1)。这颗摄像头比活力版还差。真的只能扫码。
3、中框四个角都有划痕，工艺、品控差。
4、阉割了NFC。
5、刚用3、4天，这系统就时不时卡顿。
6、唯一能看的就是全局DC调光和870芯片。
总结：老年机的材料，2200的价格。
不介意重量和厚度的可以试试活力版或摩托罗拉。"
neg,此用户未及时填写评价内容
neg,此用户未及时填写评价内容
neg,此用户未及时填写评价内容
neg,此用户未及时填写评价内容
neg,此用户未及时填写评价内容
neg,此用户未及时填写评价内容
neg,差评超级差评送的东西不追问都没有了
neg,此用户未及时填写评价内容
neg,垃圾，服务非常差，不给不差价。#。投诉无门，条条杠杠太多
neg,此用户未及时填写评价内容
neg,此用户未及时填写评价内容
neg,此用户未及时填写评价内容
neg,此用户未及时填写评价内容
neg,此用户未及时填写评价内容
neg,发烧机器卡死了
neg,和现实差别太大
neg,掉价太快了，没眼看
neg,物流信息不清晰
neg,到手后不是很满意
neg,买了十天就降价了
neg,耳机都没有一个
neg,垃圾不给解决问题
neg,买来一星期就有点卡
neg,垃圾，刚买就降价
neg,刚买就降价，真无语
neg,其他特色：太卡了
neg,打电话时间长有噪音
neg,手机有点小问题
neg,太差了  冲不住电
neg,通话时机身容易发热
neg,手机不好，发不了短信。
neg,京东客服请您说明一下换购新机是什么意思？
neg,真是#，刚过一个礼拜几个小时，就降价300
neg,才买一个月就降价200，晕晕晕晕晕晕晕晕晕晕晕晕晕晕晕晕晕晕晕晕晕晕晕晕晕晕晕晕晕晕晕晕晕晕晕晕晕晕晕晕
neg,不到一星期就降价。
neg,屏幕 显得很模糊哦
neg,"一次很不愉快的购物，
说实话质感太差，，，"
neg,垃圾 一点都不好
neg,刚收到货就降价 也不补差价 电池一般
neg,您没有填写内容，默认好评
neg,您没有填写内容，默认好评
neg,您没有填写内容，默认好评
neg,您没有填写内容，默认好评
neg,您没有填写内容，默认好评
neg,您没有填写内容，默认好评
neg,您没有填写内容，默认好评
neg,您没有填写内容，默认好评
neg,您没有填写内容，默认好评
neg,您没有填写内容，默认好评
neg,不帮送货上门，服务态度差
neg,屏幕在使用过程中出现雪花
neg,运行速度：不怎么样不喜欢。。。
neg,分辨率低，字显示小，有些软件根本看不清
neg,这个价格的手机也就这样了
neg,这才用几天都不能用了
neg,手机没到我手上，快递员给弄丢了，这不是耽误事吗，郁闷，
neg,说好的赠送的赠品取消了。
neg,不是很理想，视频聊天卡，发语音听不到，
neg,手机没用一个月就坏了
neg,送的东西到现在还没有发货。
neg,手机没有指南针。下载一个也用不了。
neg,一分钱一分货，卡卡的。有点后悔了
neg,不到半个月，降了一百块钱，心塞啊！！！
neg,连个手机壳都没有！辣鸡
neg,手机反应迟钝  相机色差极大
neg,没等直接放物流点付了钱才能拿货
neg,才用了两天，就卡的要死
neg,一分钱一分货，卡得一批，
neg,一个月不够，手机就坏了
neg,运行速度：超级棒，谁买谁知道。
neg,无法通话会持续性发热
neg,用了两三天就 开不了机
neg,不好，卡卡卡卡。不知道哪来那么多好评。
neg,手机收到后运行时，喇叭那块一直有滋滋地电流声
neg,不咋滴，没有介绍的那么好
neg,帮同事买的，降价后我真的没办法解释&hellip;&hellip;
neg,手机有点卡  找客服人家不搭理我
neg,其他特色：只能说一分价格一分货
neg,壳子膜都不送，还要自己买算下来还比别的店子贵
neg,一个客服都没人，问的问题没人回答
neg,"运行速度：卡死
拍照效果：不清楚
其他特色：卡到想丢去"
neg,没有手机膜和套，建议大家别买了
neg,评价什么，手机都没收到，谁签收了
neg,赠品流量卡为什么没有？
neg,卡的不行，一分钱一分货吧
neg,系统不太流畅，低端手机
neg,这质量确实好，包装也是坏的
neg,产品差，自营的都卖翻新机，没有保修期，
neg,买的苹果一直不发货，都18天了，
neg,买的苹果一直不发货，都18天了，
neg,买的苹果一直不发货，都18天了，
neg,买的苹果一直不发货，都18天了，
neg,买的苹果一直不发货，都18天了，
neg,外形外观：不错爱了真的特别不错
neg,我没有拿到货就签收了
neg,手机充不上电，开不开机
neg,给爸妈买的，还没打开用就降价了?
neg,还没用上一个月，手机就没有信号了
neg,打个游戏卡的整个人崩溃
neg,都没有充电电源的灯亮起来！
neg,这手机真是一笔吊糟，和vivo的差远了
neg,手机还是不行，真是便宜么好货，差差
neg,你们买的小米手机能查真伪吗？我在小米商城，怎么查不出来？
neg,给爸妈买的，还没打开用就降价了
neg,分拣错误，配送错误，京东即将破产
neg,买四台什么都不送，没意思
neg,经常自己重启 应用打不开
neg,收到货屏幕破了，第一次买小米手机，，包装简陋
neg,原来小米是不配耳机的啊？现在才知道
neg,相机**的，不建议买它了
neg,手机卡死了，不太好用就这样吧
neg,客服不专业，问题都解决不了
neg,手机放歌音乐沙哑&hellip;不值得购买
neg,不好用，好慢的，照相不清
neg,不建议购买，总是自己黑屏
neg,时效不准  快递员服务差
neg,老罗直播间说好的送耳机，没送
neg,买了一个月就不能充电！
neg,什么都没有也没有手机壳
neg,送货慢下单两天不发货。
neg,态度不行 充电器头都是坏的
neg,京东的服务越来越差了
neg,基本的贴膜服务都没有。
neg,为啥给一星快递员心里有点数哈
neg,没给我发票？准备偷税漏税？
neg,连个手机壳都不送了吗
neg,发货慢就算了，哪有手机不配耳机，估计都是翻新
neg,您没有填写内容，默认好评
neg,您没有填写内容，默认好评
neg,不是一般的卡，不建议购买
neg,用了一个星期就坏了找不到客服
neg,配件有点少了，感觉不是很耐操。
neg,人工客服爱答不理，花钱买气受？
neg,就下了两个软件卡的一批
neg,前置摄像头差到不能再差
neg,手机真好，有磕碰客服不管，
neg,运行速度：老是卡还会闪屏跳屏
neg,卡，不建议买，给老人用还可以。
neg,"外形外观：还可以
拍照效果：非常差
拍照真的模糊"
neg,您没有填写内容，默认好评
neg,发错货了，买的绿色给发的蓝色，售后一直没消息
neg,外形外观：十多天开机不了，无法充电
neg,便宜，手机速度慢，无奈只有它最便宜
neg,卡死了刚买的新手机还这么卡
neg,游戏进去有闪退怎么都进不去
neg,才买来二十天就无法充电
neg,买了后客服直接不回消息
neg,纲化镆和手机套都到于购卖不付欺骗行为
neg,破壁手机！都坏了！不能图便宜
neg,买部手机，竟然连发票都没有？这是京东吗？
neg,手机上有25天前图片，手机上还下载了很多其他东西。
neg,手机不支持5g无线网连接，*也不说清楚
neg,差劲，一个月充不进去电了
neg,手机没有膜还没有手机壳
neg,一般吧，这价格你还想有啥意外之喜吗？
neg,买个手机连个手机壳都不送一个。包装盒子一个洞，
neg,卡的要死，买前做好心里准备
neg,联通卡安装到手机上没信号客服不给解决
neg,换了两个耳机都接触不好
neg,手机适合老人使用，待机时间长
neg,新机居然有使用过的痕迹
neg,手机用了一个多月主板就坏了
neg,进浏览器十个网站有九个打不开
neg,手机很便宜，也很卡，待机一般。
neg,客服联系不上，留言也不回
neg,新手机就卡的一批   有点离谱
neg,不好 刚买了就降价一百
neg,手机咔哒咔哒响，像石英钟！
neg,没耳机，手机体验感不好！
neg,就是屏幕不够清晰。有点反光。
neg,京东快递物流确实不错噢噢噢哦哦。。。
neg,我手机呢？我手机呢？我手机没有收到!东西没有收到订单就完成了？
neg,分辨率特低，不怎么流畅
neg,说好可以退货的，最后都不给我退货了，
neg,一般般吧，连手机壳都没送一个
neg,准备换机了，开不了机。充不了电
neg,600块买了个超级卡的手机
neg,买了不到一个月就出现了故障。
neg,有时候屏幕失灵没反应
neg,打电话都正常打不了，第一次买x米
neg,说是送移动花卡结果送电信，辣鸡
neg,新机就卡  用一段时间不知道会怎么样
neg,连个手机壳都不送耳机子也没有还贵希望大家不要买
neg,很卡，没方法用，一个字就是差
neg,2021.3.8下单的，今天就充不进去电了。
neg,无法充电，怀疑是**机。
neg,和我从法国买的完全不一样
neg,充电器是坏的，客户是机器人。
neg,真不好用，哪哪都不好使
neg,用几天都充不进去电了
neg,比较卡，一般吧，用着没有那么流畅
neg,经常有电话进来都是关机 怎么搞的
neg,在京东买了这么多次手机，第一次买到有毛病的
neg,赠送的手机壳到现在还没收到，为什么？
neg,卡的一批，老人家用也卡
neg,新手机卡的要死！在便宜也不至于新的就这么卡吧！
neg,这是什么自营取货还要付款
neg,手机壳有种刺鼻的味道
neg,新机子，贼卡，我就用一个软件，已经想扔了
neg,手机摄像头下面有划伤
neg,我都没签收，京东自己签啦！货又没看见
neg,"退货不给我退货
手机更不用说了"
neg,商品页面写的次日送到，可是隔日才到。
neg,外观挺漂亮，然后就是哆来咪发唆，123456789
neg,机才用一个月就坏了，质量差
neg,手机用了不到两个月就坏了
neg,京东购物体验感差，售后更加不敢恭维
neg,其他特色：除了不能打电话，其他的也做不了
neg,外形外观：发货颜色不一致。
neg,我还没收到货哦，怎么就自动签收了
neg,第二天就无法开机，不知道后续质量怎么样？
neg,新手机就卡的无以伦比
neg,辣鸡，以后不买小米系列的了
neg,用了一段时间，就开不了机
neg,买了，还没过几天就降价了，手机质量一般。
neg,拍照效果：拍照效果一点都不清晰。
neg,用一个多月，电充不进去了
neg,不到一个月就开不了机
neg,只打电话用，可是打电话都卡
neg,买了不到一个月就开不了机
neg,屏幕花花的，指纹也不行了
neg,耳机没有就算了，连个保护壳都没有
neg,手机差，服务差，昨买今就降价。
neg,机子来了有缝隙，后壳有裂纹
neg,手机不好 ，SIM卡2 收不到信号 。
neg,其他特色：不能同时双卡关机，只能飞行模式
neg,没使用几天就卡了，便宜的还是不行
neg,网线都连不上 热点也连不上，不知道怎么搞
neg,怎么老是读不了手机卡
neg,给我儿子林康宁买个手机下单就被取消，到底怎么回事！！！！
neg,手机不怎么好，感觉像退货了的
neg,充电器坏的，充不进去电
neg,年前买的，一直都没动，怎么突然就已收货，就没到货，怎么收的货
neg,辣鸡产品，刚买回来就卡顿
neg,用一个星期直接手机充不进电！
neg,买半个月就坏了 还不能退
neg,够的新机，竟然连个手机膜都没有送
neg,手机过了七天就没信号都用不了！！！
neg,没用几天黑屏不能开机
neg,在这里买东西要小心哦，货没到小哥就点送到了！！！！！
neg,买了用一月手机就不行了
neg,都没有塑封膜，感觉不像是新的机子，果断退货
neg,大家都是买新手机，，但是新手机买回来一下子这样我受不了
neg,刚买完就降价，还不给价保
neg,根本不是新机，是二手的
neg,物流无保险包装，物流慢
neg,为什么收到的屏幕是这样的
neg,告诉我刚拆包的手机为什么是这个样子的
neg,质量问题不好，容易扭曲，售后说是人为，
neg,送货送不到位，导致取不了件
neg,买没到一个星期，就掉价30块钱，还不给补差价
neg,1号收的货.2号其他店就降价了
neg,后盖有划痕，可能是二手机
neg,掉价很快，不要半月已掉价100元
neg,不好用不好用，服务不好
neg,送的卡不能用，其他赠送没送，手机一般般
neg,好后悔入手，可惜已经不能退货了。
neg,给父母买的 没有耳机吗？？？
neg,你敢相信京东自营快递运了5天，各种催单，申诉没有回复？
neg,61预售买的，618降价不保价，跳水真棒??
neg,不用说，你明白，为什么要20字
neg,太卡，不是以前的荣耀了，还是华为好
neg,一天就降价了，唉真的啥也不想说????
neg,看了直播的说有蓝牙耳机，到了都没有
neg,买了才多长时间就降价了
neg,屏幕够大，快递也还行，一般般了
neg,给父母买的，没有耳机
neg,新买手机开机有密码？
neg,你那个盒子上面怎么像旧的？
neg,如果你也想买了不到半个月就降价，还不给你退差价就买吧。
neg,灵敏度不是很好，温馨提示！
neg,第一次换荣耀机，没有想象中好，
neg,昨天刚买完，今天就降价，而且还无法价保。
neg,手机还行，就是配送超慢，京东购物体验最差的一次
neg,手机性能不行  定位性能不好
neg,真卡还断网，触摸一会一会不管用
neg,刚拿到手机，使用第二天，耗电非常快，
neg,用起来和线下的不一样，好多主题都是花钱买的
neg,使用代驾软件不兼容。无限掉线关后台。
neg,捆绑手机卡销售，事前不通知消费者
neg,不好用，手机老是发烫，才买不到两个月
neg,京东损坏东西，一分不赔的。
neg,触屏没反应，而且按1出4，按4出7
neg,手机连个耳机都没有不咋样
neg,没有耳机，没有送品，客服没人回答
neg,没那么理想，信号差照相效果不好
neg,明明买的是两件结果就只有一件
neg,没买几天就发现有条裂痕
neg,说好的送电话卡呢？你送不送跟我用不用是两回事！
neg,一买就降价了，还不给价保
neg,包装膜都没有像是二手的。
neg,手机减配成这了吗，耳机都不带。
neg,买来一个月不到坏了，再不要在这家店买了你们要购手机的
neg,指纹功能基本用不了感觉亏了
neg,刚到了还没有用，就有两个地方磕了，售后也不行
neg,新买的手机都充不了电
neg,收到的商品像用过一样 客服也不正面回答
neg,手机屏幕这个玻璃能不能用点心搞，歪那么多
neg,之前买的荣耀，频繁断网。
neg,快递员私自签收。没收到手机
neg,盒子都是黑的 是从***拿回来的？
neg,快递员态度不好，好像欠他一百万一样
neg,我买了两次，第一次没有封膜，第二次有封膜，！
neg,少给了Type-C数据线，又不肯补发
neg,我吐了，刚拿到手就出毛病了
neg,套路太多，荣耀是好品牌，商家套路多。
neg,连个插耳机的孔的没，惊呆了
neg,言而无信，买的手机什么东西都不买，态度差，敷衍了事
neg,盒子是旧的，有破损，不敢拆。
neg,送货速度贼忙，比预期晚了好几天。体验很差
neg,质量不好，手机屏幕上出现2条线
neg,啥都没有，耳机转换线都没配，
neg,7天降价，一问不保价   是过期了，我能天天看你降价吗大**
neg,"保护壳如意粘灰尘
送的膜比屏幕小怎么用"
neg,手机用起来有点卡 照相还可以
neg,到时明明秒杀价256g 1689。现在收到128。
neg,买的套餐，没送手机壳
neg,年轻人，不值得拥有，除非你80了
neg,不要买。一买来手机漆就是脱皮的    二手手机
neg,用了20天 手机右侧开关键掉
neg,电池不经用关键电池要经用就拆蛋
neg,触屏不灵敏而且有点卡
neg,下单到拿到手用了12天！！！！
neg,手机用了不到一个月，反复死机
neg,老年机谁买谁后悔，杂牌手机都比他强
neg,荣耀不行了，买个手机居然读不出来电话卡
neg,买起就黑屏几次烂到不行
neg,电量没有逾期的好，4800安还不如我3800的耐用
neg,不到一周扬声器就出问题
neg,屏幕刺眼 不如x30i的屏幕柔和
neg,掉价太快了，而且还是有点小贵，用起来感觉一般
neg,刚买了半个月就掉价100元，618活动这是开玩笑呢吗
neg,手机盒上的封条居然是断开的，二手？
neg,手机网络不行，不知道怎么回事，还没解决这个问题
neg,我想知道为什么我的指纹解锁别人也能打开
neg,塑封竟然还有京东logo，应该是退货后二次销售
neg,质量**的，不好用，发热好厉害 不建议购买
neg,那么大一个划痕，这玩意是新机？
neg,买过就降价了。不好！
neg,用了一个月手机就坏了，没法充电
neg,"手机卡
还反应不过来登录都登不上"
neg,质量不好，充电时发热。担心爆炸
neg,手机经常自动关机，比较卡
neg,手机不好用，反应慢，电不耐用
neg,老是死机而且运行还慢
neg,用20几分钟，手机就发热
neg,为什么才用一个月，手机放口袋会主动关机呢
neg,谁买谁后悔   卡反应慢  像素差到没女朋友
neg,辣鸡，刚买没几天，618还没过就降了100多，还不退差价
neg,买来手机存储就是满的，厉害
neg,建议不要买，像别人用过的一样，后悔了&hellip;&hellip;
neg,非常棒！第二次购买了！
neg,外观还可以。。像素不怎么好。。。
neg,屏幕上有个脏污点，在膜里面，不知道是啥。
neg,用不到十天屏幕出现闪烁条纹
neg,送的也慢，退货也慢。
neg,秒杀价256g 1689结果发来128g
neg,好像让人拆开过！！！！
neg,手机连咋WiFi 都下载不了，还没有原来的好用花了两千多不值
neg,感觉屏幕不是很清晰，如果实体店看过肯定不会买这款
neg,强制注册荣耀会员完了还强制注册华为会员，我买个手机就是为了当你们的会员吗？
neg,"运行速度： 手机不说很好 
其他特色：服务态度差评 都是买家叫我们好评的   服务差"
neg,买完就降价了，不给补钱，口头答应处理，一直没处理
neg,一直在用荣耀，都非常好，但现在买这款，非常垃圾，玩个@和捕鱼都卡的要命，唉
neg,买了就开始卡了，用起来跟翻新机一样
neg,不知道怎么样，反正给家里人买的，好不好用也不知道，就这个价格摆在那。
neg,真的超级不喜欢，质量非常好，与卖家描述的一致！
neg,手机不行，信号不好，电池也不耐用，买了才几天就大降价
neg,屏幕有疤痕，缝扣不严，我一共买了俩个，一样一个。
neg,才不到两个月，各种卡顿各种死机
neg,手机里的手电筒买回来的怎么不亮的，还是说我不会用？
neg,在工信部网站查询进网许可时显示为假，等待明天去售后在核查一下
neg,发的手机是坏的，黑屏，售后检测硬件有问题，大过年的给我整这出
neg,物流可以，手机没选好
neg,触屏经常没反应要点几下，手机有点卡
neg,服了，一直弹出广告关不掉，我的小米从来没有过。
neg,服务一点也不到位，有问题也不解决问题。问了几次也不给个说法。
neg,什么意思 我这货还没收到 怎么签收成功了？
neg,买的时候1699，买完就降价到1599，买的时候说是保价，买完找售后退差价就没人理了！
neg,刚买7天就黑屏两次，还不能退货了。找原因客服也找不到原因
neg,不到一个月，屏膜就漏光了，呵呵。
neg,不好用 又卡 速度慢
neg,怎么一打开手机全身都是有灰尘的，包装盒也没过膜
neg,这手机速度不如3年前的手机，慢慢的就习惯了
neg,连个最基本的塑封膜都没有！包装那么差
neg,新手机有磕碰痕迹！！！
neg,手机盒是旧的，手机有轻微划痕，这次购物，对京东物品不满意。
neg,就一般般吧，像素挺差的，年轻人不适合用
neg,商品有轻微磨损，充电器表面上有黑色物质
neg,什么手机了   又发烫手机电池用不住     是不是翻新机
neg,包装是有问题的，客户解释是有2种包装随机的，为什么不提前告知，解释不就是掩饰
neg,"刚买就降价，还不给保价！
不给保价的原因是实际支付没有那么多，让我模拟，但优惠券是我Plus权益兑换的，我又不买第二个模拟个鬼啊?"
neg,说送屏幕保护膜，我以为是多少送个几块钱的钢化膜，原来啥也没有就机身自带的
neg,巨差，新手机这么卡，总是网络中段，巨巨巨巨差，
neg,下单后五六天才发货，每次问客服也都是复制粘贴回复信息而已。
neg,手机收到盒子很脏，而且看了评论这家店这种情况不是个例了，不知道这是什么情况，
neg,手机右上角有磕碰划痕，买给家里老人的就不申请售后了 麻烦
neg,快递盒包装脏手印满盒子都是 第一感觉就是拆装机 客服也是给了一个模棱两可的回答
neg,"刚拿到的新手机，触屏失控，屏幕黑线。
换了一台，耽误时间了啊"
neg,说的是双卡双待，怎么是单卡待机呢？骗人。
neg,手机收到了，卡顿，拍照模糊，玩一会起热??????
neg,不好用  反应好迟钝  而且连耳机也没有
neg,买两天碰一下就碎屏了，手机玩游戏还卡顿，感觉是水货
neg,不好，没有NFC功能，没有配耳机，别人有送，
neg,买了40天就死机，这种手机不能买售后还要自己去找麻烦死了
neg,手机盒真的脏，还好里面手机挺新的。我寻思这种包装你们都好意思发货，多少有点侮辱顾客，想拿去送人都不好意思拿。
neg,东西到哪里都不知道，这啥子情况啊，问了就说签收了。可是我没有收到任何消息
neg,一直用荣耀手机，这次的新机开始使用居然还要这登录那注册，要不是等着手机用，我都直接退货了
neg,商品直接放到店门口，不打电话，不告知收货人。如果丢失，算哪一方的？
neg,先一天晚上下的单，第二天就降价了，给家人买的，已经打开，要不就退货了。
neg,6个小时待机耗电竟然10%多  内置软件太多  其他还好
neg,给我妈买的，不送货上门就算了 还再次收取快递费用，这不欺负老人不懂吗？
neg,手机没有去确认是不是正品，但是网上查了一下频道闪退可能是组装机，因为每次打字还是在付款的时候都会直接退回桌面，使用很不方便！慎买！
neg,他会自动关机，会自动关机，会自动关机，跟坏了一样一动不动
neg,挺一般的，画面很模糊
neg,物流挺快第二天到，但是购买体验不太好，京东上的价格和荣耀官网的一样，但是官网上有送耳机，官网有送耳机，官网有送耳机，
neg,导航不好用，卫星定位信号弱，更新不及时
neg,"京东现在都不支持开箱验货了吗？我只是想开箱看看里面包装是不是完好，我错了呀？
感觉外包比较装比较粗糙没有塑封。"
neg,用了一个星期，出现机身发热和电源键发烫质量问题，还不给退货。
neg,用了两天就闪退，自动重启，去了华为售后点给我换了一个
neg,打开个健康码还能卡退了，收到盒子都是黑的，标签还被动过
neg,运行速度不行，有点卡，外形还是不错，总体感觉就是卡
neg,差用二个月就不心掉水二秒钟时间屏幕就坏以前在实体店买手机掉水里几次时间还长都沒坏除非摔的屏才坏反正想买慎拍
neg,还没有X9好，系统不能升级鸿蒙，像素一般，没有耳机孔
neg,做的SB软件，换机别的手机用不了，用别的手机的换机也用不了
neg,没有理想的好，真不怎么样，昨天买的手机，今天拍照都能死机了
neg,我也不确定是不是用过的，手机里面很多照片，
neg,信号不行 时有时无 ，服务也不好 ，申请退货一直不通过 ，拖到时间到期 现在退不了货 只能维修
neg,这手机质量不太行啊，我妈妈从口袋里掉出来屏幕就坏了，售后换屏幕还要自己花钱
neg,不不好，才买了两个月就开不了机了，写的180天只换不修，根本就不是，
neg,盒子坏的，手机变形了
neg,手机无钢化膜，竟然贴不防摔的塑料膜，用户收到产品一天屏幕就碎了
neg,除了外观好看 配置太蒌  后摄拍出来**一批
neg,十天不到就碎屏，定位不准，通话对方还听不到声音
neg,手机卡顿，才买了一个月不到，软件我卸掉一堆了，还是卡顿，不好用
neg,手机是很好，但是在这个平台的旗舰店买有点坑。因为购买的时候才发现官方自己平台买可以送耳机，而这个上面买啥都没有。体验感差
neg,商品可以，但是对于你们赠送的卡，十分不满意，领回来开通了，卡片用不了！现在很麻烦
neg,没有纸质发票，没有耳机优点充电快，目前还没发热现象，运行流畅五g就是快
neg,不怎么样，做的广告是不错的。等用了以后才会发现就是一个智能化的老年机
neg,不好，刚买的就降价了，还不退差价
neg,买的时候显示是第二天到货，拖了五天才到
neg,领了京东券专门买这个，然后不能用
neg,把货发错地方，打电话也没有人接。
neg,京东上的价格变化大，买的人注意了
neg,刚买12小时就便宜了200元，差！
neg,刚收到货就有送耳机线活动，荣耀售后差劲。
neg,不是原包装买的时候要注意
neg,618没活动，一分不便宜，也不送东西
neg,前置摄像头一塌糊涂，一言难尽！
neg,不支持价保30天，又不是新机，投诉还不给处理。
neg,商品符合，漏发赠品还找理由推脱；
neg,二手机，不要买了，生气
neg,屏可脆弱了，下午就碎了，不建议买
neg,东西不好，还不是双卡双待得
neg,我购买的手机质量不好，经常自动播放音乐，不合我我心意
neg,运行不是很流畅，有点卡啊啊啊啊啊啊
neg,手机还没用就卡的要死 千万不要买
neg,反应迟钝不好，不过着急用，就不退了
neg,不到两个月屏就坏了，也不给质保，质量真的差
neg,漏发耳机线，专业的公司居然做如此不专业的事
neg,手机现在出现通电话中有杂音！对方听不清楚所说的话
neg,开不了机  头一次遇到
neg,说好618保价，结果说保价到期了，结果618便宜了170元，也不给补差价。
neg,说好的赠品一样没有  别指望会有耳机 就一个手机问客服就是先到先得
neg,新手机要充接近两个小时的电才能充满什么概念？手机拍照也如此一般
neg,给老人买的，手机自带的手电筒灯光弱的几乎不亮，希望京东给个说法
neg,128G的内存，实际只有8G.
neg,拿到新机，外面一层灰
neg,手机不好用  不建议购买  物流速度慢 总之不好
neg,没有发票，没有收据。
neg,不好，还没我小米10x的拍照效果好。。不喜欢
neg,差劲，新手机也不灵敏，同价位不如红米好用
neg,用了两天才发现瑕疵。不知道是不是新机。绝对没摔过。
neg,商品还是没问题，就是商家信誉有点低。说好的现货，结果足足等了十天。
neg,不明白这是怎么回事，都没有封包装，感觉是旧机子，别人使用过退回的
neg,以为京东有多好的服务，就是吹出来的。非常差就是给客服的。
neg,拍照视频通话不清晰。
neg,头一次买荣耀手机不给耳机这就是中国好品牌，没毛病，大家谨慎下单，最好勿拍，
neg,摄像头不清晰，屏幕分辨率不行，优点就是屏大。
neg,手机外屏碎了，寄维修怎么电池主机更换。这样，让消费者怎么接受？
neg,运行速度：非常卡。新手机。比我以前的荣耀play4反应还慢
neg,刚拆的包装，屏幕有瑕疵，现做，已换货，后悔了，直接退货就好了，14号下的单，不知那天手机才能到手
neg,该手机尺寸太长，一不美观，二单手操作不方便，强烈要求换短一点的手机。
neg,手机收到，附赠的耳机一个多月还不送货。关键是一直沟通一直不发货。互相推诿。
neg,本来是手机质量有问题，5月31日退换，至今已经一个星期了，我都还没收到手机，竟然说订单已经完成，叫我如何评价？
neg,不是很好，系统有些卡，还不如父亲的老手机系统快。
neg,手机充电要两个半小时才能充满，有时候关机键接触不良，勉强用吧懒得退了
neg,运行速度：该产品配置很低，屏幕分辨率更低，完全没有诚意。
neg,没按要求送货上门，直接给放快递柜了。放快递柜也就算了，放进去就直接显示签收了。哪条法律规定放进快递柜就算签收？京东不是以物流自诩吗，果然别家快递都赶不上京东，因为没有一家快递敢放快递柜就直接显示签收的。
neg,开机竟然是有人用过了，用别人的名字在手机注册了华为账号
neg,不是想象中的购物，离618越近，反而什么优惠都没有，你去实体店最起码会有耳机，不想说了，亏自己那么信任，连续买了两部手机
neg,外包装打开，内包装也是开的，外递没电话就直接放丰巢柜了。真的怕被劣质产品替换，本想退换，但来回费时，儿子急用，只好先用上了。希望一切好好的。
neg,前置摄像头拍照效果模糊，切换成人像和拍照模式都不清晰，开了美颜更是直接曝光
neg,总有一天人们只能开着十七米五的平板车才能带手机出行。为什么屏幕越做越大。大到已经成为了负担。
neg,充电慢，系统卡，女朋友不喜欢，懒得退，送给了朋友老婆
neg,手机外包装脏兮兮的，下图还是老人擦过之后的，手机也很一般，音质不好，有杂音，屏幕分辨率也不咋样
neg,我一直用的荣耀，但是这个手机真的好差 信号不行，手机屏幕也老是划不动，划起来很吃力，还老是卡
neg,手机连网明显偏弱，播放视频时常有断断续续现象。同一环境的其他手机则一切正常。现评论并申请退或换。
neg,买了保险，摔爆屏幕又说保险不能用，还要我支付400多的更欢屏幕费用，还有80块钱的维修费。才一千来块的手机，还不如去抢吧。
neg,手机卡，断网，不是5g虽然价格在这里，内存真实，通话更是断断续续，一分钱一分货，劝大家不要买，备用机3台，也不用打电话！不是什么好货
neg,有史以来第一次在网上买国产机，刚开封就那么多灰尘小颗粒吗，后背还有类似指纹一样的，进入主界面，居然下载了那么多软件APP，明显就是样品机。网上购机，需谨慎呀！
neg,不建议购买，手机壳那么薄，而且也没贴钢化膜手机从床上掉下来屏幕就烂了，每次在哪里买手机壳都会贴钢化膜，这次就这么倒霉，不该买，用了半天的时间都没有
neg,当我收到快递时，看到这一幕震惊了，紧接着接下来更让我震惊的是，快递员说给我的时候确实包装盒完好，客服说，物流途中检测确实没有问题，所以确实只能不退不换自己付费维修，因为我也并没有开箱视频，所以就是这样，第一次这么失望了。人家这一个确实确实又确实的，就自己认倒霉喽
neg,一般般吧感觉充电很慢
