label,content
1,充电 慢 ！ 感觉 还 没有 oppo30wk9s 充电 快 ！ 也 是 无语 了 而且 oppo 的 电池 是 5000 毫安 的 问 了 客服 居然 说 充电 要 50 到 70 分钟 ！ 真是 白 瞎 了 这 55 瓦 的 充电器 ！ ！ ！
1,本人 建议 不 购买 此款 机子 ， 系统 卡顿 ， 错屏 ， 时不时 还 来 个 发烫 ， 在 京东 买 了 不少 ， 单 vivo 就 买 了 几个 ， 但 这款 机子 是 我 在 京东 vivo 官方 买 的 最差 ， 最 垃圾 的 一款 机子 。
1,太 垃圾 了 ， 是 有人 用过 的 ， 还有 小 磕碰 不 给 退货 ， 申请 了 两天 了 都 ， 千万别 买 ！ 千万 不要 在 京东 上面 买手机 了 ， 京东 客服 也 是 不 妥善处理 售后 问题
1,掉价 太快 ， 收到 货 10 天 ， 价格 掉下来 了 ， 还 不 保价 ， 要是 超过 半个 月 ， 也 就算 了 ， 电子产品 ， 不可避免 ， 变数 太快 ， 找 售后 太 麻烦 ， 转 人工 ， 机器人 不停 的 在 回复 & hellip ; & hellip ;
1,试 了 几个 电话 人家 都 说 我 通话 断断续续 ， 用 另 没有 这种 情况 ， 用 app 老是 卡死 ， 新手机 这种 情况 也 是 无语 了
1,刚买 完 就 降价 300   隔壁 red 米 买 了 1 年 也 没降 100 . 还 说 只有 7 天 保价 ！ ！ 第 10 天保 不了 ！ ！ ！ 让 人 堵 得 慌 ！ ！ ！ 而且 这个 质量 真的 是 没 谁 了 . 看 边缘 的 毛刺 ！ ！ ！
1,换 了 回来 还是 闪屏 ， app 闪退 看电视 莫名其妙 的 最小化 ， 听 语音 的 时候 还 很 嘈杂 ， 一代 用 了 三年 都 没有 这个 差劲
1,最差 的 一次 购机 体验 ， 刚 到手 听筒 口 就 弹出 ， 商品质量 也 太差 了 ， 还有 快递 也 是 三天 才 送到 ，
1,不 知道 是不是 翻新 机 ， 我 是 3 月 15 拿到 的 ， 居然 里边 有 去年 12 月份 下载 的 歌曲 ， 对 京东 自营 越来越 失望 了
1,55   瓦 的 充电 头 给 我配 的 66 瓦 的 头子 ， 什么 意思 ， 数据线 显示 的 又 是 55 瓦 ， 什么 意思 ？ 瞎搞 。
1,拿到 手 分辨率 就 有 问题 ， 照片 中 的 袋子 是 红色 的 ， 显示 颜色 偏黄 差评 ！
1,第 1 次 京东 购物 。 。 应该 也 是 最后 一次 。 信得过 的 呢 ， 不用 多 说 ， 信不过 的 呢 ， 可以 尝试 一下 京东 这种 垃圾 服务 。 。 不 需要 看 京东 对 我 的 评论 的 回复 明白 吗 ？ 肯定 会 给 你 说 的 ， 条条 是 道 。 可是 那种 服务 呢 一般 的 差 。 。 送货上门 没 我 本人 签收 也 就算 了 。 电话 都 不会 通知 。 。 送上门 有人 在 也 不会 跟 人家 打个招呼 。 。 我 都 不 知道 是 过来 送货 的 还是 过来 丢 垃圾 的 。 。 因为 丢 垃圾 是 不用 跟 人家 打招呼 的 。 对于 这种 人 都 还 能 录用 的 ， 看来 京东 也 不 咋 地 嘛 。
1,信号 接受 极差 ， 在 外面 根本 打 不了 视频 电话 ， 网络 巨卡 ， 游戏 还 能 接受 信号 这么 差 吗 ？ 和 客服 反馈 无果 ， 客服 只 说 是 我 自己 网络 电话卡 的 问题 ， 给 爸爸 买 的 体验 感 很 差 ！
1,太 差 ， 用 几天 就 开始 发烫 ， 突然 黑屏 ， 照相 和 视频 人显 胖 很多 。 照相 模糊 ！ 这 就是 垃圾 中 的 战斗机 ，
1,充电 线 明显 是 旧 的 ， 而且 送来 的 时候 本身 就 有 电量 ， 我 不 知道 是 本来 就 有 这种 情况 ， 是 被 别人 退货 ， 然后 转到 我 这边 的 ， 那个 充电 线 跟 我 用 过 很 久 的 充电 线 ， 颜色 已经 接近 了 ， 真的 会 谢谢
1,高估 了 ， 比 neo5 还烂 ， 新机 第一天 用 就 APP 闪退 ， 卡顿 ， 买来 半个 月 来 评价 ， 立马 降价 300 ， 果真 ， 因为 垃圾 所以 降价 。
1,"电池 耗电 太快   没有 防抖   摄像头 就是 摆设 垃圾 
 待机时间 ： 要冲 几次 电   真   买 亏了 失败 的 一次 网络 购物"
1,断 网卡 是 这 特点 ， 对 很 失望 不说 天天 卡 也 差不多 信号 不 稳定 也 是 一大 特点 ， 我 骗人 我 人 大家 不要 买 ，
1,真 后悔 买 vivo 了 ， 不 支持 第三方 字体 和 主题 不说 ， 自己 做 的 还 差 的 一批 。 买个 字体 还 大 把 字 不 支持 。 主题 连 通知 栏 和 设置 栏 都 不变 。 这次 买个 教训 ， 事先 没 做好 功课
1,用 收到 就 开 不了 机 ， 非常 恼火 ， 客服 还 说 要 先 充电 ， 真是太 奇葩 了 ， 好 吧 ， 按照 客服 说 的 先 充电 ， 还是 无法 开机 ， 只能 申请 换货 ， 看看 换货 以后 怎么样 吧 ， 真 倒霉
1,买回来 没 怎么 用 ， 线 就 坏 了   可见 图片 线 很 新 。 就算 是 我 天天 用 ， 这线 就 这么 容易 坏 的 ？ 买 哪个 也 没见线 这么 容易 就 坏 了 。 找 售后 ， 让 我 单独 为了 线 换货 。 真够 麻烦 的 ， lj 做工
1,外形 ： 都 是 弯 的 ， 解决 的 办法 就是 让 消费者 自己 花 时间 去 检测 ， 证明 有 问题 就 给 你 换 一款 ， 消费者 就是 闲 ， 每天 都 那么 多 时间 去 检测 ， 去 跑 不用 上班
1,"两千多块 钱 的 ， 聊天 信息 提示音 都 是 五分钟 之后 提醒 ， 客户 8.40 发 信息     8.45 才 提醒 你 有 新 信息 
 有时 滑屏 卡顿 
 优点 就是 清楚 
 除 ， 这 就是 一款 世界 上 最 垃圾 的 ， 
 有 想法 的 请 谨慎 下单"
1,这 款 是 真的 差 ， 通话质量 太 差 ， 打电话 时 ， 对方 说话 ， 听筒 这边 就 有 杂音 ， 象 收音机 似的 声音 。 真是太 差 了
1,我 买 的 新手机     就 害怕 买到 反厂 机 和 刷新 机就 想 买 新手机       京东 自营 ， 官方 旗舰店 ， 京东 就是 次日 达 我 也 相信 我 也 着急 用     结果 呢       看图 吧   感觉 这个 机器 全新 的 2021 年 12 月 有人 用过 了           别说 是 测试 啊     我 买 好几个 了 就 你 特殊 啊     京东 以后 不 相信 你 了
1,"一颗 星 都 不想 给 ， 信号 ， 不 建议 购买 ， 电子 垃圾 
 去 信号 的 地方 网络 变为 2g ， 返回 信号 好 的 地方 ， 还是 2g ， 质量 存在 严重 问题 ， 系统 本身 bug 也 多 。"
1,"差评 ， 差评 ， 差评 ！ 接微信 视频 会 直接 卡死 ， * * * 浏览器 等 软件 都 会 卡住 ， 就 连 点击 设置 都 会 卡死 , 我 是 认准 了 ， 这样 的 以后 不会 再 买 了 ， 好歹 也 快 2000 块钱 了   不如 多 出点 钱 买 华为   苹果 ， 不 支持 这种 安卓机 了 ， 也 懒得 售后 了"
1,一星 都 不想 给 ， 垃圾 。 感觉 就是 翻新 ， 等 有 时间 了 就 拿 着 去 测 一下 看看 是不是 翻新 。 打字 还 容易 出错 ， 上下 翻 朋友圈 滑上去 还 自己 滑下来 ， 还 不如 我 那个 用 了 三年 的 破 呢 ！ 从来 没 给 过 差评 ， 第一次
1,东西 质量 是 越做越 差 ， 耳机 都 不 配送 ， 就 像 汽车 ， 都 开始 减配 ， 需要 自己 加钱 才 有 这个 功能 吗 ？ 越做越 死 这个 行业 ， 尤其 是 vivo
1,新出 的 ， 用 的 还 只是 870 ， 可 我 只是 打 了 一把 王者 ， 就 烫 的 ， 实在 失望 ， 要不是 看 在 LCD 屏 ， 真想 直接 退货 了
1,纯粹 个人 感受 ， 理性 观看 ， vivo   iQOO   5se 因 投屏 电视 ， 一直 提示 内存不足 会 断开 ， 8g 的 旧机 反复 摔 都 没 提示 过 ， 12 + 4g 的 新机 才 用 半月 就 一直 提示 ， 因不懂 瞎选 的 型号 ， 但 内心 实在 无法 接受 : 新机 登 APP 就 转圈圈 或 内存不足 ， 本人 不 玩游戏 ， 单纯 刷 视频 ， 大概 到 下午 就要 充电 ， 找 vivo 官方 客服 需要 排队 、 录屏 证据 、 反复 描述 问题 ， 折腾 下来 彻底 累 了 ， 虽然 是 京东 自营 买 的 ， 但 这么 离谱 的 情况 ， 我 也 有点 怀疑 ～ ～ ～ 总之 ， 这 挺 尴尬 的 ， 退货 被误 取消 ， 重退 遇 超期 ， 换货 期 没 备用机 ， 也 不 确定 换来 的 就 能 正常 ， 这 评价 也许 过 不了 审核 呢
1,以前 一直 用 着 苹果 ， 华为 。 现在 条件 所迫 买 便宜 些 的 ， 这 是 我 用 了 十多年 ， 最烂 的 牌子 ！ 质量 和 售后 简直 一塌糊涂 ！ 这部 机我用 了 两个 星期 想 换张 卡 ， 结果 电话卡 的 卡槽 弹 不 出来 ， 然后 发现 听筒 的 铁网 也 凹 进去 了 ， 联系 售后 客服 让 我 退回去 检修 ， 先 让 我 去 当地 官方 实体店 的 售后 把 电话卡 取出 来 ， 再 把 机子 寄 回去 。 我 按照 这个 做法 做 了 。 机子 退回去 后 ， 有 人工 给 我 电话 说 我 机子 拆过 了 ， 有 拆过 的 痕迹 和 损伤 ， 所以 不 在 他们 的 三包 范围 ！ 你们 品牌 实体店 官方 售后 拆机 造成 的 ， 然后 你们 就 把 这 问题 推给 我 ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ 我 是 按照 他们 客服 的 指示 拿到 他们 品牌 官方 的 售后 实体店 取卡 ， 卡槽 弹 不 出来 怎么 取 电话卡 ？ 不取 电话卡 怎么 退回去 ？ ？ ？ ？ ？ 他们 解释 说 实体 的 官方 售后 和 他们 那里 是 分开 的 ， ？ ？ ？ ？ ？ 我 想 问 我 遇到 这 问题 怎么 解决 ？ 我 还是 按照 客服 的 指示 做 的 ！ 责任 一推 再 推 。 质量 如此 的 差 ！ 遇到 问题 售后 还 推卸责任 ！ 这部 机我用 了 两个 礼拜 ！ 现在 看到 都 烦 ！ 非常 垃圾 ！ 有 一句 假话 天打雷劈 ！ ！ ！ ！ ！ ！ ！
1,在 京东 买 了 几个 了 ， 这是 最差 的 一次 体验 ！ 首先 说 ， 买 了 礼拜 就 开始 出现 死机 、 连不上 WiFi 、 自动 断开 蓝牙 ， 半天 连不上 蓝牙 等等 情况 。 怀疑 他们 以次充好 ， 卖 水货手机 ； 再 又 是 刚 毕业 买 了 半个 月 降价 300 ， 过去 找 他们 客服 退 差价 ， 跟 我 说 我 买 的 时候 没有 保价 的 活动 ， 就 差 ， 他们 页面 明明 显示 保价 ， 这 欺骗 消费者 ？ 后面 他们 什么 高级专员 打电话 过来 ， 噼里啪啦 说 一大堆 ， 一顿 卖惨 ， 说 客服 怎么 怎么 不 容易 ， 什么 的 ， 说 差价 确实 退 不了 ， 但是 可以 送 无线 蓝牙 给 我 什么 ， 看 你们 也 不 容易 我 就 同意 了 ， 电话 也 答应 的 好好 的 给 我 备注 好 尽快 发出 ， 可 结果 是 蓝牙 耳机 了 还 没 发出 ， 甚至 没 登记 。 不想 送 你们 可以 不送 ， 别 做 又 满嘴 跑 火车
1,第一次 买 的 时候 plus 会员 权益 下 赠送 了 一副 无线耳机 ， 结果 过 了 两天 降价 了 ， 但是 降价 之后 购买 是 不 赠送 无线耳机 的 。 然后 找 京东 客服 价格 保护 退 差价 的 时候 ， 因为 第一次 购买 的 时候 赠送 了 耳机 ， 所以 退 差价 必须 扣除 赠品 无线耳机 的 玖 十玖元 （ 耳机 官方 售价 一百 酒十玖 ） 。 后面 搞笑 的 就是 京东 和 我 说 赠品 不 支持 退钱 操作 。 想 单独 把 耳机 退回去 拿 回久 石久 块钱 是 不 可能 的 ， 必须 耳机 一起 退回去 。 反正 意思 就是 你 要么 耳机 什么 的 全部 都 不要 （ 我 已经 拆封 用 起来 了 ， 没法 退 了 ） 耳机 没 拆过 ， 买回来 就 丢 一边 去 了 。 说好 的 赠品 其实 就是 强制 打包 销售 一起 卖 给 你 的 ， 不 想要 还 不 给 你 退 。 这次 算是 见识 到 了 ， 京东 都 会 玩 这招 了 。 写 了 就是 想 告诉 大家 在 京东 上 买 东西 附带 的 赠品 是 不 需要 的 就 不要 买 ！ ！ ！ 不要 买 ！ ！ ！ 不要 买 ！ ！ ！
1,"大家 注意 送 的 保价 一定 要 及时 申请 。 我 不怎么 用 京东 ， 所以 这次 被 坑 了 ， 保价 期间 内 降价 你 不 及时 申请 就 无效 。 
         这个 京东 保价 功能 需要 自己 申请 ， 就是 让 一部分 没有 及时 看到 保价 的 人 失去 保价 恶心 人 的 。 好比 邮局 给 人 送信 ， 你 有 多少 人送 多少 人 不 就行了 ？ 他 偏 不 ， 他 规定 说 自己 到 你 家门口 邮箱 处时 ， 你 必须 在 门口 叫喊 & ldquo ; 我要 收信 ！ & rdquo ; 否则 他 就 默认 你 放弃 了 收信 的 机会 。 
         大家 有 类似 问题 多向 12315 等 反馈 ， 争取 以后 把 这 隔 应人 的 功能 改成 全自动 的 ， 保价 时间 内 自动 反 差价 。 科技 在 发展 ， 就是 为了 减少 不必要 的 麻烦 ， 怎么 声称 服务 我们 的 app 还 故意 搞 一些 使 绊子 的 功能 ？ 能 用 汽车 走 的 路 ， 偏要 我们 科技 倒退 ， 骑 自行车 ？ 
         之 处 是 太暗 ， 在 火车 上 乘务 人员 要 扫 大家 的 健康 码时 ， 我 的 码 最大 亮 在 太阳 底下 人家 扫 了 好久 都 扫 不 出来 ， 我 记得 新机 刚到 用 时 就 这 亮度 。 
 打游戏 有 断流 情况 ， 没有 网传 小米 那样 那么 频繁 ， 但 也 我 以前 用 荣耀 那样 基本 没有 。 
 最近 又 发现 问题 ， 腾讯 会议 里 戴 着 蓝牙 耳机 听 会 时不时 外放 一句 ， 这个 问题 很 恶心 ， 但 现在 去 不了 线下 门店 ， 也 没 时间 寄 检测 ， 只能 先 缓缓 ， 还好 目前 没有 看 视频 也 时不时 外放 的 ， 不然 真 可以 把 这 直接 砸 了 。"
1,"广告 超级 多 ， 这 属于 花钱买 广告 看 ， 服 了 ！ 此后 都 不 买 这 牌子 了 ， 电子书 底部 还有 广告 ， 那么 多 品牌手机 ， 第一次 见 ， 牛 ！ 。 跟 OLED 伤眼 ， 显示 却 档次 的 
 外形 ： 塑料 ， 劣质 塑料 ， 手感 还 比不上 一次性 塑料 碗 
 音效 ： 差 ， 颜色 不真 ， 伤眼 
 ： 差 ， 不 专业 ， 还 失真 
 ： 还 行 ， 有 bug ， 打开 微博 经常 黑屏 
 待机时间 ： 十个 小时 左右 ， 玩游戏 两个 小时 一冲 
 其他 特色 ： 谁 买 谁 后悔"
1,"1 、 最差 lcd ， 像 附 了 一层 灰 ， 模糊 ， 略微 发红 。 和 7 年前 的 iphone6 相比 白色 发灰 。 
 2 、 别人 的 前置 摄像头 到 neo5   se 这 变成 了 主摄 ( 三星 JN1 ) 。 这颗 摄像头 比 活力 版 还 差 。 真的 只能 扫码 。 
 3 、 中框 四个 角 都 有 划痕 ， 工艺 、 品控 差 。 
 4 、 阉割 了 NFC 。 
 5 、 刚用 3 、 4 天 ， 这 系统 就 时不时 卡顿 。 
 6 、 唯一 能 看 的 就是 全局 DC 调光 和 870 芯片 。 
 总结 ： 老年 机 的 材料 ， 2200 的 价格 。 
 不介意 重量 和 厚度 的 可以 试试 活力 版 或 摩托罗拉 。"
1,此 用户 未 及时 填写 评价 内容
1,此 用户 未 及时 填写 评价 内容
1,此 用户 未 及时 填写 评价 内容
1,此 用户 未 及时 填写 评价 内容
1,此 用户 未 及时 填写 评价 内容
1,此 用户 未 及时 填写 评价 内容
1,差评 超级 差评 送 的 东西 不 追问 都 没有 了
1,此 用户 未 及时 填写 评价 内容
1,垃圾 ， 服务 非常 差 ， 不 给 不 差价 。 # 。 投诉无门 ， 条条 杠杠 太 多
1,此 用户 未 及时 填写 评价 内容
1,此 用户 未 及时 填写 评价 内容
1,此 用户 未 及时 填写 评价 内容
1,此 用户 未 及时 填写 评价 内容
1,此 用户 未 及时 填写 评价 内容
1,发烧 机器 卡死 了
1,和 现实 差别 太 大
1,掉价 太快 了 ， 没 眼看
1,物流 信息 不 清晰
1,到手 后 很 满意
1,买 了 十天 就 降价 了
1,耳机 都 没有
1,垃圾 不 给 解决问题
1,买来 一 星期 就 有点 卡
1,垃圾 ， 刚买 就 降价
1,刚买 就 降价 ， 真无语
1,其他 特色 ： 太卡 了
1,打电话 时间 长有 噪音
1,有点 小 问题
1,太差 了     冲 不住 电
1,通话 时 机身 容易 发热
1,， 发 不了 短信 。
1,京东 客服 请 您 说明 一下 换购 新机 是 什么 意思 ？
1,真是 # ， 刚过 礼拜 几个 小时 ， 就 降价 300
1,才 买 就 降价 200 ， 晕晕 晕 晕 晕 晕 晕 晕 晕 晕 晕 晕 晕 晕 晕 晕 晕 晕 晕 晕 晕 晕 晕 晕 晕 晕 晕 晕 晕 晕 晕 晕 晕 晕 晕 晕 晕 晕 晕 晕
1,一 星期 就 降价 。
1,  显得 很 模糊 哦
1,"一次 很 不 愉快 的 购物 ， 
 说实话 质感 太 差 ， ， ，"
1,垃圾   都
1,刚 收到 货 就 降价   也 不补 差价   电池 一般
1,您 没有 填写内容 ， 默认 好评
1,您 没有 填写内容 ， 默认 好评
1,您 没有 填写内容 ， 默认 好评
1,您 没有 填写内容 ， 默认 好评
1,您 没有 填写内容 ， 默认 好评
1,您 没有 填写内容 ， 默认 好评
1,您 没有 填写内容 ， 默认 好评
1,您 没有 填写内容 ， 默认 好评
1,您 没有 填写内容 ， 默认 好评
1,您 没有 填写内容 ， 默认 好评
1,不帮 送货上门 ， 服务态度 差
1,在 使用 过程 中 出现 雪花
1,： 不怎么样 不 喜欢 。 。 。
1,分辨率 低 ， 字 显示 小 ， 有些 软件 根本 看不清
1,这个 价格 的 也 就 这样 了
1,这才 用 几天 都 用 了
1,没到 我 手上 ， 快递 员 给 弄 丢 了 ， 这 耽误 事 吗 ， 郁闷 ，
1,说好 的 赠送 的 赠品 取消 了 。
1,很 理想 ， 视频 聊天 卡 ， 发 语音 听 ，
1,没用 就 坏 了
1,送 的 东西 到 现在 还 没有 发货 。
1,没有 指南针 。 下载 也 用 不了 。
1,一分钱 一分货 ， 卡卡 的 。 有点 后悔 了
1,半个 月 ， 降 了 一百块 钱 ， 心塞 啊 ！ ！ ！
1,连 个 壳 都 没有 ！ 辣鸡
1,反应迟钝     相机 色差 极大
1,没 等 直接 放 物流 点付 了 钱 才能 拿货
1,才 用 了 两天 ， 就 卡 的 要死
1,一分钱 一分货 ， 卡得 一批 ，
1,不够 ， 就 坏 了
1,： 超级 棒 ， 谁 买 谁 知道 。
1,无法 通话 会 持续性 发热
1,用 了 两三天 就   开 不了 机
1,， 卡卡 卡卡 。 不 知道 哪来 那么 多 好评 。
1,收到 后 时 ， 喇叭 那 块 一直 有 滋滋 地 电流 声
1,不 咋 滴 ， 没有 介绍 的 那么 好
1,帮 同事 买 的 ， 降价 后 我 真的 没 办法 解释 & hellip ; & hellip ;
1,有点 卡     找 客服 人家 不 搭理 我
1,其他 特色 ： 只能 说 一分 价格 一分货
1,壳子 膜 都 不 送 ， 还要 自己 买 算下来 还 比 别的 店子 贵
1,客服 都 没人 ， 问 的 问题 没 人 回答
1,"： 卡死 
 ： 不 清楚 
 其他 特色 ： 卡到 想 丢 去"
1,没有 膜 和 套 ， 建议 大家 别买 了
1,评价 什么 ， 都 没收 到 ， 谁 签收 了
1,赠品 流量 卡 为什么 没有 ？
1,卡 的 ， 一分钱 一分货 吧
1,系统 不太 流畅 ， 低端
1,这 质量 确实 好 ， 包装 也 是 坏 的
1,产品 差 ， 自营 的 都 卖 翻新 机 ， 没有 保修期 ，
1,买 的 苹果 一直 不 发货 ， 都 18 天 了 ，
1,买 的 苹果 一直 不 发货 ， 都 18 天 了 ，
1,买 的 苹果 一直 不 发货 ， 都 18 天 了 ，
1,买 的 苹果 一直 不 发货 ， 都 18 天 了 ，
1,买 的 苹果 一直 不 发货 ， 都 18 天 了 ，
1,外形 ： 不错 爱 了 真的 特别 不错
1,我 没有 拿到 货 就 签收 了
1,充不上 电 ， 开 不 开机
1,给 爸妈 买 的 ， 还 没 打开 用 就 降价 了 ?
1,还 没用 上 ， 就 没有 信号 了
1,打个 游戏卡 的 整个 人 崩溃
1,都 没有 充电 电源 的 灯亮 起来 ！
1,这 真是 一笔 吊糟 ， 和 vivo 的 差远了
1,还是 ， 真是 便宜 么 好 货 ， 差差
1,你们 买 的 小米 能查 真伪 吗 ？ 我 在 小米 商城 ， 怎么 查 不 出来 ？
1,给 爸妈 买 的 ， 还 没 打开 用 就 降价 了
1,分拣 错误 ， 配送 错误 ， 京东 即将 破产
1,买 四台 什么 都 不 送 ， 没意思
1,经常 自己 重启   应用 打不开
1,收到 货 破 了 ， 第一次 买 小米 ， ， 包装 简陋
1,原来 小米 是 不配 耳机 的 啊 ？ 现在 才 知道
1,相机 * * 的 ， 不 建议 买 它 了
1,手机卡 死 了 ， 不太好 用 就 这样 吧
1,客服 不 专业 ， 问题 都 解决不了
1,放歌 音乐 沙哑 & hellip ; 不 值得 购买
1,用 ， 好慢 的 ， 照相 不清
1,不 建议 购买 ， 总是 自己 黑屏
1,时效 不准     快递 员 服务 差
1,老罗 直播间 说好 的 送 耳机 ， 没送
1,买 了 就 充电 ！
1,什么 都 没有 也 没有 壳
1,送货 慢 下单 两天 不 发货 。
1,态度   充电器 头 都 是 坏 的
1,京东 的 服务 越来越 差 了
1,基本 的 贴膜 服务 都 没有 。
1,为啥 给 一星 快递 员 心里 有点 数哈
1,没 给 我 发票 ？ 准备 偷税漏税 ？
1,连 个 壳 都 不 送 了 吗
1,发货 慢 就算 了 ， 哪有 不配 耳机 ， 估计 都 是 翻新
1,您 没有 填写内容 ， 默认 好评
1,您 没有 填写内容 ， 默认 好评
1,一般 的 卡 ， 不 建议 购买
1,用 了 星期 就 坏 了 找 客服
1,配件 有点 少 了 ， 感觉 很耐操 。
1,人工 客服 爱答不理 ， 花钱买 气受 ？
1,就 下 了 两个 软件 卡 的 一批
1,前置 摄像头 差到 再差
1,真 好 ， 有 磕碰 客服 不管 ，
1,： 老是 卡 还 会 闪屏 跳屏
1,卡 ， 不 建议 买 ， 给 老人 用 还 可以 。
1,"外形 ： 还 可以 
 ： 非常 差 
 真的 模糊"
1,您 没有 填写内容 ， 默认 好评
1,发错 货 了 ， 买 的 绿色 给 发 的 蓝色 ， 售后 一直 没 消息
1,外形 ： 十多天 开机 不了 ， 无法 充电
1,便宜 ， 速度慢 ， 无奈 只有 它 最 便宜
1,卡死 了 刚 买 的 新手机 还 这么 卡
1,游戏 进去 有 闪退 怎么 都 进不去
1,才 买来 二十天 就 无法 充电
1,买 了 后 客服 直接 不回 消息
1,纲化 镆 和 手机套 都 到 于 购卖 不付 欺骗 行为
1,破壁 ！ 都 坏 了 ！ 图 便宜
1,买 部手机 ， 竟然 连 发票 都 没有 ？ 这是 京东 吗 ？
1,上 有 25 天前 图片 ， 上 还 下载 了 很多 其他 东西 。
1,不 支持 5g 无线网 连接 ， * 也 不 说 清楚
1,差劲 ， 充不 进去 电 了
1,没有 膜 还 没有 壳
1,一般 吧 ， 这 价格 你 还 想 有 啥 意外 之喜 吗 ？
1,买个 连 个 壳 都 不 送 。 包装盒 子 洞 ，
1,卡 的 要死 ， 买前 做好 心里 准备
1,联通 卡 安装 到 上 没 信号 客服 不 给 解决
1,换 了 两个 耳机 都 接触
1,适合 老人 使用 ， 待机时间 长
1,新机 居然 有 使用 过 的 痕迹
1,用 了 一个多月 主板 就 坏 了
1,进 浏览器 十个 网站 有 九个 打不开
1,很 便宜 ， 也 很 卡 ， 待机 一般 。
1,客服 联系 不上 ， 留言 也 不 回
1,新手机 就 卡 的 一批       有点 离谱
1,  刚买 了 就 降价 一百
1,咔哒 咔哒 响 ， 像 石英钟 ！
1,没 耳机 ， 体验 感 ！
1,就是 不够 清晰 。 有点 反光 。
1,京东 快递 物流 确实 不错 噢 噢 噢 哦 哦 。 。 。
1,我 呢 ？ 我 呢 ？ 我 没有 收到 ! 东西 没有 收到 订单 就 完成 了 ？
1,分辨率 特低 ， 不怎么 流畅
1,说好 可以 退货 的 ， 最后 都 不 给 我 退货 了 ，
1,一般般 吧 ， 连 壳 都 没 送
1,准备 换机 了 ， 开 不了 机 。 充 不了 电
1,600 块 买 了 个 超级 卡 的
1,买 了 就 出现 了 故障 。
1,有时候 失灵 没 反应
1,打电话 都 正常 打 不了 ， 第一次 买 x 米
1,说 是 送 移动 花卡 结果 送 电信 ， 辣鸡
1,新机 就 卡     用 一段时间 不 知道 会 怎么样
1,连 个 壳 都 不 送 耳机 子 也 没有 还贵 希望 大家 不要 买
1,很卡 ， 没 方法 用 ， 字 就是 差
1,2021.3 . 8 下单 的 ， 今天 就 充 不 进去 电 了 。
1,无法 充电 ， 怀疑 是 * * 机 。
1,和 我 从 法国 买 的 完全 不
1,充电器 是 坏 的 ， 客户 是 机器人 。
1,真 用 ， 哪 哪 都 使
1,用 几天 都 充 不 进去 电 了
1,比较 卡 ， 一般 吧 ， 用 着 没有 那么 流畅
1,经常 有 电话 进来 都 是 关机   怎么 搞 的
1,在 京东 买 了 这么 多次 ， 第一次 买到 有 毛病 的
1,赠送 的 壳 到 现在 还 没收 到 ， 为什么 ？
1,卡 的 一批 ， 老人家 用 也 卡
1,新 手机卡 的 要死 ！ 在 便宜 也 不至于 新 的 就 这么 卡 吧 ！
1,这是 什么 自营 取货 还要 付款
1,壳 有种 刺鼻 的 味道
1,新 机子 ， 贼 卡 ， 我 就 用 软件 ， 已经 想 扔 了
1,摄像头 下面 有 划伤
1,我 都 没 签收 ， 京东 自己 签啦 ！ 货 又 没 看见
1,"退货 不 给 我 退货 
 更 不用说 了"
1,商品 页面 写 的 次日 送到 ， 可是 隔日 才 到 。
1,挺 漂亮 ， 然后 就是 哆来 咪 发唆 ， 123456789
1,机才 用 就 坏 了 ， 质量 差
1,用 了 两个 月 就 坏 了
1,京东 购物 体验 感差 ， 售后 更加 不敢恭维
1,其他 特色 ： 除了 打电话 ， 其他 的 也 做不了
1,外形 ： 发货 颜色 不 一致 。
1,我 还 没收 到货 哦 ， 怎么 就 自动 签收 了
1,第二天 就 无法 开机 ， 不 知道 后续 质量 怎么样 ？
1,新手机 就 卡 的 无以伦比
1,辣鸡 ， 以后 不买 小米 系列 的 了
1,用 了 一段时间 ， 就 开 不了 机
1,买 了 ， 还 没过几天 就 降价 了 ， 质量 一般 。
1,： 都 不 清晰 。
1,用 一个多月 ， 电充 不 进去 了
1,就 开 不了 机
1,只 打电话 用 ， 可是 打电话 都 卡
1,买 了 就 开 不了 机
1,花花 的 ， 指纹 也 了
1,耳机 没有 就算 了 ， 连 个 保护 壳 都 没有
1,差 ， 服务 差 ， 昨买 今 就 降价 。
1,机子 来 了 有 缝隙 ， 后壳 有 裂纹
1,  ， SIM卡 2   收不到 信号   。
1,其他 特色 ： 同时 双卡 关机 ， 只能 飞行 模式
1,没 使用 几天 就 卡 了 ， 便宜 的 还是
1,网线 都 连不上   热点 也 连不上 ， 不 知道 怎么 搞
1,怎么 老是 读 不了 手机卡
1,给 我 儿子 林 康宁 买个 下单 就 被 取消 ， 到底 怎么回事 ！ ！ ！ ！
1,不怎么 好 ， 感觉 像 退货 了 的
1,充电器 坏 的 ， 充不 进去 电
1,年前 买 的 ， 一直 都 没动 ， 怎么 突然 就 已 收货 ， 就 没 到货 ， 怎么 收 的 货
1,辣鸡 产品 ， 刚 买回来 就 卡顿
1,用 星期 直接 充不进 电 ！
1,买 半个 月 就 坏 了   还 退
1,够 的 新机 ， 竟然 连 个 膜 都 没有 送
1,过 了 七天 就 没 信号 都 用 不了 ！ ！ ！
1,没用 几天 黑屏 开机
1,在 这里 买 东西 要 小心 哦 ， 货没到 小哥 就点 送到 了 ！ ！ ！ ！ ！
